,15.0,25.0,50.0,75.0
1100.0,16.998608,17.454007,18.025842,19.569637
1000.0,16.953338,17.009072,18.284579,19.1267
800.0,15.806168,16.170739,17.050451,18.161331
600.0,14.311579,14.66248,15.59363,16.519483
400.0,11.708952,12.05496,12.870468,13.529896
200.0,7.109019,7.304183,7.795303,8.211731
100.0,3.787023,3.903401,4.149997,4.352463
