,15.0,25.0,50.0,75.0
1100.0,21.113469,21.749704,23.04286,23.630408
1000.0,20.338191,21.079496,22.059597,23.418226
800.0,18.83112,19.506775,20.686307,21.632721
600.0,16.480285,17.058083,18.149393,19.07023
400.0,12.866679,13.270107,14.113066,14.929602
200.0,7.401859,7.624633,8.123288,8.535883
100.0,3.833588,3.95629,4.20257,4.402212
