,15.0,25.0,50.0,75.0
1100.0,36.260843,37.393295,39.869276,42.205706
1000.0,33.900086,34.86258,37.317779,39.424335
800.0,28.504512,29.464632,31.455358,33.072883
600.0,22.5218,23.166304,24.752276,26.102548
400.0,15.667913,16.150456,17.187922,18.094053
200.0,8.043669,8.27949,8.791384,9.236882
100.0,3.949719,4.062738,4.307387,4.5176
