,15.0,25.0,50.0,75.0
1100.0,23.444522,24.269381,25.46761,26.998481
1000.0,22.870278,23.317714,24.920531,26.249461
800.0,20.761252,21.311352,22.68737,24.011424
600.0,17.819239,18.340369,19.537563,20.67565
400.0,13.591184,13.952337,14.919572,15.751565
200.0,7.617931,7.853752,8.361715,8.778373
100.0,3.901783,4.027789,4.277034,4.478369
