,15.0,25.0,50.0,75.0
1100.0,36.276296,37.407809,39.886851,42.223617
1000.0,33.912769,34.876329,37.332208,39.439005
800.0,28.51246,29.473292,31.464412,33.082029
600.0,22.526789,23.171648,24.75786,26.108227
400.0,15.670302,16.152753,17.190308,18.096732
200.0,8.044285,8.280083,8.791995,9.237561
100.0,3.949873,4.062886,4.307538,4.517767
