,15.0,25.0,50.0,75.0
1100.0,21.112367,21.748305,23.041526,23.629308
1000.0,20.336775,21.078404,22.058574,23.416646
800.0,18.830296,19.505788,20.685324,21.631399
600.0,16.479684,17.057394,18.14869,19.069355
400.0,12.866301,13.269757,14.112706,14.929174
200.0,7.401761,7.624528,8.123179,8.535774
100.0,3.833564,3.956264,4.202543,4.402185
