,15.0,25.0,50.0,75.0
1100.0,23.444413,24.269295,25.467528,26.998358
1000.0,22.870191,23.317612,24.920427,26.249364
800.0,20.761181,21.311292,22.687287,24.011342
600.0,17.819191,18.340326,19.537509,20.675596
400.0,13.591161,13.952315,14.919546,15.751538
200.0,7.617925,7.853745,8.361708,8.778366
100.0,3.901781,4.027787,4.277033,4.478367
