,15.0,25.0,50.0,75.0
1100.0,23.444518,24.269378,25.467607,26.998476
1000.0,22.870275,23.31771,24.920527,26.249457
800.0,20.761249,21.31135,22.687367,24.011421
600.0,17.819237,18.340367,19.537561,20.675648
400.0,13.591183,13.952336,14.919571,15.751564
200.0,7.617931,7.853752,8.361715,8.778372
100.0,3.901783,4.027789,4.277034,4.478369
