,15.0,25.0,50.0,75.0
1100.0,17.000178,17.454941,18.02774,19.571208
1000.0,16.954542,17.010625,18.286037,19.127867
800.0,15.807337,16.171581,17.051845,18.162599
600.0,14.31243,14.663171,15.594626,16.520439
400.0,11.709395,12.055455,12.870977,13.530396
200.0,7.109157,7.304332,7.795456,8.211886
100.0,3.787058,3.903438,4.150035,4.352502
