,15.0,25.0,50.0,75.0
1100.0,34.203469,35.360441,37.742691,39.679942
1000.0,32.127264,33.15186,35.323324,37.372843
800.0,27.420219,28.276294,30.214895,31.824502
600.0,21.857,22.477394,24.005014,25.345532
400.0,15.366588,15.865043,16.892602,17.756387
200.0,7.98023,8.220755,8.731453,9.167419
100.0,3.94093,4.055512,4.300394,4.508472
