,15.0,25.0,50.0,75.0
1100.0,33.445762,34.496265,36.846741,38.765089
1000.0,31.378845,32.475991,34.62577,36.504826
800.0,27.000976,27.806475,29.726984,31.340187
600.0,21.622944,22.269192,23.736948,25.078404
400.0,15.285793,15.795513,16.822411,17.66627
200.0,7.98559,8.230204,8.742507,9.174277
100.0,3.955209,4.071485,4.317593,4.524838
