,15.0,25.0,50.0,75.0
1100.0,39.043328,40.244288,43.044779,45.408529
1000.0,36.125151,37.302567,39.859253,41.976118
800.0,29.980403,30.894695,32.932854,34.794063
600.0,23.270912,23.982866,25.592094,26.936995
400.0,15.959568,16.411258,17.470729,18.406537
200.0,8.061411,8.286378,8.792961,9.248204
100.0,3.925155,4.033871,4.274888,4.486555
