,15.0,25.0,50.0,75.0
1100.0,37.168035,38.213813,40.912214,43.253574
1000.0,34.611479,35.650622,38.13754,40.243251
800.0,28.926164,29.900952,31.904652,33.605265
600.0,22.730517,23.398772,24.989947,26.335289
400.0,15.730538,16.200134,17.235271,18.159578
200.0,8.028086,8.259013,8.767806,9.216577
100.0,3.929956,4.0409,4.283629,4.494265
