,15.0,25.0,50.0,75.0
1100.0,34.201468,35.358215,37.740369,39.677196
1000.0,32.125318,33.150042,35.321434,37.370593
800.0,27.419,28.274966,30.213506,31.8231
600.0,21.856235,22.476669,24.004158,25.344661
400.0,15.366221,15.864691,16.892236,17.755976
200.0,7.980135,8.220664,8.731359,9.167314
100.0,3.940907,4.05549,4.300371,4.508447
