,15.0,25.0,50.0,75.0
1100.0,23.442531,24.267806,25.466108,26.996237
1000.0,22.868685,23.315849,24.918639,26.247684
800.0,20.759953,21.310243,22.685858,24.009939
600.0,17.818379,18.339594,19.536582,20.674668
400.0,13.59076,13.951944,14.919096,15.751085
200.0,7.617821,7.853634,8.361593,8.77825
100.0,3.901755,4.027759,4.277004,4.478338
