,15.0,25.0,50.0,75.0
1100.0,23.444193,24.269121,25.467362,26.99811
1000.0,22.870015,23.317406,24.920218,26.249168
800.0,20.761037,21.311169,22.68712,24.011178
600.0,17.819097,18.340241,19.537401,20.675488
400.0,13.591114,13.952272,14.919493,15.751485
200.0,7.617913,7.853732,8.361695,8.778352
100.0,3.901778,4.027784,4.277029,4.478364
