,15.0,25.0,50.0,75.0
1100.0,21.106015,21.740242,23.033844,23.622971
1000.0,20.328614,21.072115,22.052682,23.407546
800.0,18.82555,19.500104,20.679663,21.623786
600.0,16.476222,17.053423,18.144638,19.064315
400.0,12.864124,13.267742,14.110634,14.926711
200.0,7.401196,7.623921,8.122551,8.535144
100.0,3.833422,3.956112,4.202387,4.402029
