,15.0,25.0,50.0,75.0
1100.0,21.11294,21.749032,23.04222,23.62988
1000.0,20.337511,21.078972,22.059106,23.417468
800.0,18.830724,19.506301,20.685835,21.632086
600.0,16.479997,17.057752,18.149056,19.06981
400.0,12.866497,13.269939,14.112893,14.929397
200.0,7.401812,7.624583,8.123235,8.53583
100.0,3.833576,3.956277,4.202557,4.402199
