,15.0,25.0,50.0,75.0
1100.0,23.432339,24.259744,25.45842,26.984754
1000.0,22.860536,23.306302,24.908962,26.238592
800.0,20.753304,21.304567,22.678119,24.002343
600.0,17.813983,18.335633,19.531562,20.669643
400.0,13.58859,13.949933,14.916659,15.748629
200.0,7.617257,7.853028,8.360967,8.777622
100.0,3.901614,4.027608,4.276849,4.478183
