,15.0,25.0,50.0,75.0
1100.0,23.440166,24.265935,25.464324,26.993573
1000.0,22.866795,23.313634,24.916394,26.245575
800.0,20.75841,21.308926,22.684062,24.008177
600.0,17.817359,18.338675,19.535417,20.673502
400.0,13.590257,13.951477,14.91853,15.750515
200.0,7.61769,7.853493,8.361448,8.778104
100.0,3.901723,4.027724,4.276968,4.478302
