,15.0,25.0,50.0,75.0
1100.0,17.000134,17.454915,18.027686,19.571164
1000.0,16.954508,17.010581,18.285996,19.127834
800.0,15.807304,16.171557,17.051806,18.162563
600.0,14.312406,14.663151,15.594598,16.520412
400.0,11.709382,12.055441,12.870963,13.530382
200.0,7.109154,7.304328,7.795452,8.211881
100.0,3.787057,3.903437,4.150034,4.352501
