,15.0,25.0,50.0,75.0
1100.0,23.400184,24.234309,25.434163,26.948526
1000.0,22.834825,23.276181,24.878427,26.209907
800.0,20.732328,21.286658,22.653702,23.978377
600.0,17.800111,18.323133,19.515722,20.653789
400.0,13.581742,13.943591,14.90897,15.74088
200.0,7.615479,7.851118,8.358995,8.77564
100.0,3.901169,4.027131,4.276359,4.477692
