,15.0,25.0,50.0,75.0
1100.0,36.259958,37.392465,39.86827,42.204681
1000.0,33.89936,34.861793,37.316953,39.423496
800.0,28.504057,29.464136,31.45484,33.07236
600.0,22.521515,23.165999,24.751957,26.102223
400.0,15.667777,16.150325,17.187786,18.093899
200.0,8.043634,8.279457,8.791349,9.236843
100.0,3.94971,4.062729,4.307378,4.51759
