,15.0,25.0,50.0,75.0
1100.0,23.406431,24.239251,25.438876,26.955565
1000.0,22.83982,23.282033,24.88436,26.21548
800.0,20.736404,21.290138,22.658446,23.983034
600.0,17.802807,18.325562,19.5188,20.65687
400.0,13.583072,13.944823,14.910464,15.742386
200.0,7.615825,7.851489,8.359378,8.776025
100.0,3.901255,4.027224,4.276454,4.477788
