#gpvdm
#title Wavelength - Reflected light
#type xy
#x_mul 1.000000
#y_mul 1000000000.000000
#z_mul 1.000000
#data_mul 1.000000
#x_label 
#y_label Wavelength
#z_label 
#data_label Reflected light
#x_units 
#y_units nm
#z_units 
#data_units a.u.
#logscale_x 0
#logscale_y 0
#logscale_z 0
#logscale_data 0
#section_one 
#section_two 
#time -1.000000e+00
#Vexternal -1.000000e+00
#x 1
#y 100
#z 1
#begin
#data
3.000000e-07	6.316527e-02
3.130000e-07	4.079072e-02
3.260000e-07	1.849027e-02
3.390000e-07	2.590839e-03
3.520000e-07	1.595471e-03
3.650000e-07	1.395028e-02
3.780000e-07	3.224406e-02
3.910000e-07	4.595191e-02
4.040000e-07	5.196089e-02
4.170000e-07	4.778193e-02
4.300000e-07	3.478034e-02
4.430000e-07	1.719810e-02
4.560000e-07	6.406172e-03
4.690000e-07	6.294346e-04
4.820000e-07	9.948887e-03
4.950000e-07	2.670198e-02
5.080000e-07	4.022416e-02
5.210000e-07	4.796792e-02
5.340000e-07	5.524545e-02
5.470000e-07	6.502151e-02
5.600000e-07	7.662951e-02
5.730000e-07	9.017084e-02
5.860000e-07	1.011694e-01
5.990000e-07	1.092194e-01
6.120000e-07	1.168341e-01
6.250000e-07	1.249173e-01
6.380000e-07	1.361565e-01
6.510000e-07	1.357960e-01
6.640000e-07	1.207365e-01
6.770000e-07	1.128016e-01
6.900000e-07	1.207807e-01
7.030000e-07	1.280469e-01
7.160000e-07	1.408030e-01
7.290000e-07	1.389903e-01
7.420000e-07	1.090264e-01
7.550000e-07	1.473677e-01
7.680000e-07	3.778671e-01
7.810000e-07	3.991101e-01
7.940000e-07	3.083910e-01
8.070000e-07	3.005908e-01
8.200000e-07	3.406063e-01
8.330000e-07	3.818602e-01
8.460000e-07	4.221561e-01
8.590000e-07	4.610076e-01
8.720000e-07	4.938891e-01
8.850000e-07	5.251726e-01
8.980000e-07	5.525951e-01
9.110000e-07	5.766578e-01
9.240000e-07	5.987480e-01
9.370000e-07	6.232558e-01
9.500000e-07	6.467640e-01
9.630000e-07	6.693405e-01
9.760000e-07	6.904884e-01
9.890000e-07	7.098985e-01
1.002000e-06	7.284750e-01
1.015000e-06	7.461849e-01
1.028000e-06	7.622171e-01
1.041000e-06	7.773380e-01
1.054000e-06	7.914959e-01
1.067000e-06	8.041267e-01
1.080000e-06	8.155447e-01
1.093000e-06	8.256272e-01
1.106000e-06	8.345938e-01
1.119000e-06	8.423892e-01
1.132000e-06	8.489589e-01
1.145000e-06	8.541883e-01
1.158000e-06	8.574339e-01
1.171000e-06	8.590996e-01
1.184000e-06	8.594023e-01
1.197000e-06	8.580833e-01
1.210000e-06	8.551681e-01
1.223000e-06	8.508039e-01
1.236000e-06	8.457862e-01
1.249000e-06	8.396207e-01
1.262000e-06	8.323626e-01
1.275000e-06	8.245639e-01
1.288000e-06	8.171174e-01
1.301000e-06	8.087814e-01
1.314000e-06	7.996959e-01
1.327000e-06	7.898934e-01
1.340000e-06	7.796632e-01
1.353000e-06	7.690694e-01
1.366000e-06	7.541410e-01
1.379000e-06	7.385412e-01
1.392000e-06	7.231504e-01
1.405000e-06	7.123811e-01
1.418000e-06	7.016129e-01
1.431000e-06	6.908854e-01
1.444000e-06	6.791281e-01
1.457000e-06	6.647962e-01
1.470000e-06	6.507001e-01
1.483000e-06	6.377235e-01
1.496000e-06	6.260982e-01
1.509000e-06	6.147952e-01
1.522000e-06	6.037423e-01
1.535000e-06	5.930048e-01
1.548000e-06	5.828470e-01
1.561000e-06	5.731061e-01
1.574000e-06	5.642018e-01
1.587000e-06	5.557921e-01
#end
